order_id,order_number,order_date,customer_id,discount,last_updated_at
463,CA-2018-138240,2018-10-09,697,0.1,2024-12-13
464,CA-2018-138296,2018-12-05,629,0,2024-12-13
465,CA-2018-138317,2018-06-21,578,0.37,2024-12-13
466,CA-2018-138359,2018-04-01,429,0,2024-12-13
467,CA-2018-138436,2018-03-26,350,0,2024-12-13
468,CA-2018-138450,2018-10-18,258,0.2,2024-12-13
469,CA-2018-138513,2018-05-23,260,0,2024-12-13
470,CA-2018-138527,2018-09-12,95,0.2,2024-12-13
471,CA-2018-138681,2018-12-20,183,0.2,2024-12-13
472,CA-2018-138709,2018-07-04,540,0,2024-12-13
473,CA-2018-138737,2018-12-07,291,0,2024-12-13
474,CA-2018-138940,2018-04-11,305,0.2,2024-12-13
475,CA-2018-139017,2018-05-11,649,0.2,2024-12-13
476,CA-2018-139192,2018-05-27,452,0.1,2024-12-13
477,CA-2018-139283,2018-11-23,113,0,2024-12-13
478,CA-2018-139423,2018-11-01,205,0,2024-12-13
479,CA-2018-139451,2018-10-12,228,0,2024-12-13
480,CA-2018-139542,2018-10-25,263,0.45,2024-12-13
481,CA-2018-139598,2018-12-26,505,0.2,2024-12-13
482,CA-2018-139633,2018-12-17,255,0.7,2024-12-13
483,CA-2018-139857,2018-02-02,142,0,2024-12-13
484,CA-2018-139892,2018-09-08,91,0.33,2024-12-13
485,CA-2018-140004,2018-03-21,126,0.2,2024-12-13
486,CA-2018-140032,2018-09-08,764,0.2,2024-12-13
487,CA-2018-140039,2018-09-13,580,0.2,2024-12-13
488,CA-2018-140165,2018-05-13,261,0.45,2024-12-13
489,CA-2018-140228,2018-04-28,295,0.2,2024-12-13
490,CA-2018-140396,2018-11-20,429,0.05,2024-12-13
491,CA-2018-140403,2018-10-10,756,0.1,2024-12-13
492,CA-2018-140473,2018-05-30,488,0.2,2024-12-13
493,CA-2018-140487,2018-06-14,712,0,2024-12-13
494,CA-2018-140662,2018-11-17,763,0,2024-12-13
495,CA-2018-140732,2018-11-11,483,0.07,2024-12-13
496,CA-2018-140795,2018-02-01,69,0,2024-12-13
497,CA-2018-140816,2018-12-20,744,0.2,2024-12-13
498,CA-2018-140858,2018-06-28,125,0.42,2024-12-13
499,CA-2018-140886,2018-09-30,447,0.2,2024-12-13
500,CA-2018-141005,2018-08-15,178,0,2024-12-13
501,CA-2018-141110,2018-11-26,474,0.1,2024-12-13
502,CA-2018-141152,2018-09-16,640,0.2,2024-12-13
503,CA-2018-141173,2018-11-18,348,0,2024-12-13
504,CA-2018-141278,2018-06-21,649,0,2024-12-13
505,CA-2018-141299,2018-06-03,628,0,2024-12-13
506,CA-2018-141313,2018-12-28,37,0,2024-12-13
507,CA-2018-141355,2018-09-25,80,0.2,2024-12-13
508,CA-2018-141607,2018-12-12,788,0,2024-12-13
509,CA-2018-141649,2018-09-30,224,0.2,2024-12-13
510,CA-2018-141726,2018-07-20,130,0.05,2024-12-13
511,CA-2018-141796,2018-06-21,366,0,2024-12-13
512,CA-2018-141817,2018-01-05,486,0.2,2024-12-13
513,CA-2018-141838,2018-03-26,211,0.13,2024-12-13
514,CA-2018-141901,2018-08-09,306,0,2024-12-13
515,CA-2018-142048,2018-06-22,357,0.2,2024-12-13
516,CA-2018-142314,2018-12-23,686,0,2024-12-13
517,CA-2018-142510,2018-12-22,574,0.4,2024-12-13
518,CA-2018-142587,2018-10-21,739,0.3,2024-12-13
519,CA-2018-142727,2018-04-29,322,0,2024-12-13
520,CA-2018-142769,2018-09-13,654,0,2024-12-13
521,CA-2018-142839,2018-08-16,768,0.4,2024-12-13
522,CA-2018-142951,2018-10-08,365,0.2,2024-12-13
523,CA-2018-142965,2018-07-20,725,0.45,2024-12-13
524,CA-2018-142979,2018-04-12,258,0,2024-12-13
525,CA-2018-143168,2018-10-18,336,0.1,2024-12-13
526,CA-2018-143182,2018-10-15,218,0.2,2024-12-13
527,CA-2018-143210,2018-12-01,4,0,2024-12-13
528,CA-2018-143336,2018-08-27,793,0.13,2024-12-13
529,CA-2018-143371,2018-12-28,496,0,2024-12-13
530,CA-2018-143385,2018-08-31,697,0,2024-12-13
531,CA-2018-143413,2018-05-24,654,0,2024-12-13
532,CA-2018-143637,2018-03-24,539,0,2024-12-13
533,CA-2018-143840,2018-05-22,263,0,2024-12-13
534,CA-2018-143903,2018-07-20,437,0.37,2024-12-13
535,CA-2018-143917,2018-07-25,435,0,2024-12-13
536,CA-2018-144029,2018-05-26,527,0.23,2024-12-13
537,CA-2018-144071,2018-12-08,208,0,2024-12-13
538,CA-2018-144281,2018-06-10,327,0,2024-12-13
539,CA-2018-144407,2018-09-09,537,0,2024-12-13
540,CA-2018-144414,2018-06-17,300,0.07,2024-12-13
541,CA-2018-144624,2018-11-19,395,0,2024-12-13
542,CA-2018-144666,2018-11-09,401,0.06,2024-12-13
543,CA-2018-144974,2018-09-26,164,0.37,2024-12-13
544,CA-2018-145212,2018-09-13,200,0,2024-12-13
545,CA-2018-145254,2018-07-23,557,0.1,2024-12-13
546,CA-2018-145317,2018-03-18,701,0.29,2024-12-13
547,CA-2018-145387,2018-10-31,42,0.04,2024-12-13
548,CA-2018-145541,2018-12-14,738,0,2024-12-13
549,CA-2018-145576,2018-09-14,125,0.2,2024-12-13
550,CA-2018-145800,2018-05-30,715,0.5,2024-12-13
551,CA-2018-145926,2018-11-17,533,0,2024-12-13
552,CA-2018-146283,2018-09-08,444,0.23,2024-12-13
553,CA-2018-146500,2018-08-30,60,0,2024-12-13
554,CA-2018-146528,2018-07-25,778,0,2024-12-13
555,CA-2018-146591,2018-01-19,764,0.45,2024-12-13
556,CA-2018-146640,2018-06-30,317,0.2,2024-12-13
557,CA-2018-146703,2018-10-20,604,0,2024-12-13
558,CA-2018-146731,2018-11-03,60,0.2,2024-12-13
559,CA-2018-146815,2018-09-08,607,0.05,2024-12-13
560,CA-2018-146843,2018-11-30,585,0.2,2024-12-13
561,CA-2018-146864,2018-12-22,115,0,2024-12-13
562,CA-2018-146885,2018-05-30,249,0,2024-12-13
563,CA-2018-146969,2018-09-29,45,0.04,2024-12-13
564,CA-2018-146990,2018-11-07,100,0,2024-12-13
565,CA-2018-146997,2018-01-23,690,0,2024-12-13
566,CA-2018-147235,2018-03-24,139,0,2024-12-13
567,CA-2018-147298,2018-04-26,20,0.2,2024-12-13
568,CA-2018-147543,2018-07-06,67,0.2,2024-12-13
569,CA-2018-147900,2018-09-23,380,0.2,2024-12-13
570,CA-2018-147914,2018-06-04,533,0.2,2024-12-13
571,CA-2018-148040,2018-03-22,85,0.2,2024-12-13
572,CA-2018-148285,2018-10-27,635,0.2,2024-12-13
573,CA-2018-148369,2018-09-23,751,0,2024-12-13
574,CA-2018-148383,2018-12-27,654,0.7,2024-12-13
575,CA-2018-148425,2018-11-30,640,0.7,2024-12-13
576,CA-2018-148488,2018-12-10,700,0.1,2024-12-13
577,CA-2018-148586,2018-03-25,64,0.1,2024-12-13
578,CA-2018-148614,2018-01-20,545,0,2024-12-13
579,CA-2018-148761,2018-05-17,582,0,2024-12-13
580,CA-2018-148782,2018-11-02,603,0.2,2024-12-13
581,CA-2018-148915,2018-11-01,559,0.2,2024-12-13
582,CA-2018-148950,2018-12-14,351,0.4,2024-12-13
583,CA-2018-149020,2018-01-10,37,0,2024-12-13
584,CA-2018-149055,2018-11-23,586,0.2,2024-12-13
585,CA-2018-149104,2018-04-05,636,0,2024-12-13
586,CA-2018-149244,2018-11-04,538,0,2024-12-13
587,CA-2018-149524,2018-01-14,107,0.5,2024-12-13
588,CA-2018-149538,2018-04-04,418,0,2024-12-13
589,CA-2018-149594,2018-09-15,502,0.2,2024-12-13
590,CA-2018-149643,2018-11-16,644,0,2024-12-13
591,CA-2018-149958,2018-03-15,56,0.4,2024-12-13
592,CA-2018-150203,2018-12-05,342,0,2024-12-13
593,CA-2018-150245,2018-12-31,587,0.2,2024-12-13
594,CA-2018-150301,2018-07-08,515,0.1,2024-12-13
595,CA-2018-150329,2018-10-10,683,0.2,2024-12-13
596,CA-2018-150490,2018-08-05,717,0,2024-12-13
597,CA-2018-150518,2018-11-19,547,0,2024-12-13
598,CA-2018-150581,2018-04-08,569,0.1,2024-12-13
599,CA-2018-150798,2018-12-01,381,0.28,2024-12-13
600,CA-2018-151001,2018-04-05,368,0.2,2024-12-13
601,CA-2018-151078,2018-11-12,642,0.2,2024-12-13
602,CA-2018-151162,2018-12-05,246,0.38,2024-12-13
603,CA-2018-151295,2018-11-12,340,0.1,2024-12-13
604,CA-2018-151330,2018-10-14,744,0,2024-12-13
605,CA-2018-151379,2018-12-16,678,0,2024-12-13
606,CA-2018-151554,2018-11-14,155,0.2,2024-12-13
607,CA-2018-151708,2018-08-08,485,0.2,2024-12-13
608,CA-2018-151792,2018-09-02,184,0.2,2024-12-13
609,CA-2018-151897,2018-06-06,786,0.2,2024-12-13
610,CA-2018-151946,2018-06-04,113,0.05,2024-12-13
611,CA-2018-151953,2018-09-20,197,0.2,2024-12-13
612,CA-2018-151967,2018-10-22,553,0,2024-12-13
613,CA-2018-151995,2018-10-13,792,0,2024-12-13
614,CA-2018-152100,2018-05-11,787,0.3,2024-12-13
615,CA-2018-152233,2018-10-05,431,0,2024-12-13
616,CA-2018-152254,2018-06-30,72,0.2,2024-12-13
617,CA-2018-152268,2018-09-02,670,0,2024-12-13
618,CA-2018-152296,2018-08-01,337,0.2,2024-12-13
619,CA-2018-152345,2018-12-29,719,0.1,2024-12-13
620,CA-2018-152422,2018-10-05,73,0.2,2024-12-13
621,CA-2018-152443,2018-05-21,283,0,2024-12-13
622,CA-2018-152562,2018-11-01,397,0,2024-12-13
623,CA-2018-152618,2018-03-14,624,0.25,2024-12-13
624,CA-2018-152849,2018-07-05,242,0.2,2024-12-13
625,CA-2018-152905,2018-02-18,5,0.2,2024-12-13
626,CA-2018-153087,2018-12-27,742,0,2024-12-13
627,CA-2018-153150,2018-07-01,223,0.2,2024-12-13
628,CA-2018-153479,2018-10-04,204,0.1,2024-12-13
629,CA-2018-153619,2018-11-03,746,0,2024-12-13
630,CA-2018-153808,2018-04-06,284,0.07,2024-12-13
631,CA-2018-153850,2018-11-24,750,0.3,2024-12-13
632,CA-2018-153913,2018-12-16,418,0.2,2024-12-13
633,CA-2018-153927,2018-08-12,465,0,2024-12-13
634,CA-2018-153969,2018-09-21,321,0.03,2024-12-13
635,CA-2018-153976,2018-10-03,104,0.3,2024-12-13
636,CA-2018-153983,2018-11-29,32,0.1,2024-12-13
637,CA-2018-154095,2018-12-02,580,0,2024-12-13
638,CA-2018-154158,2018-12-23,137,0.2,2024-12-13
639,CA-2018-154165,2018-02-17,220,0.2,2024-12-13
640,CA-2018-154186,2018-12-13,617,0.2,2024-12-13
641,CA-2018-154592,2018-12-07,261,0,2024-12-13
642,CA-2018-154599,2018-04-12,441,0.19,2024-12-13
643,CA-2018-154627,2018-10-29,664,0.2,2024-12-13
644,CA-2018-154641,2018-08-11,435,0,2024-12-13
645,CA-2018-154669,2018-08-08,754,0,2024-12-13
646,CA-2018-154781,2018-11-21,677,0,2024-12-13
647,CA-2018-154837,2018-08-23,626,0.2,2024-12-13
648,CA-2018-154893,2018-12-21,304,0.2,2024-12-13
649,CA-2018-154963,2018-06-22,4,0.33,2024-12-13
650,CA-2018-155208,2018-04-16,709,0.2,2024-12-13
651,CA-2018-155264,2018-10-19,653,0.12,2024-12-13
652,CA-2018-155271,2018-05-04,3,0,2024-12-13
653,CA-2018-155390,2018-12-06,86,0.2,2024-12-13
654,CA-2018-155593,2018-11-03,654,0,2024-12-13
655,CA-2018-155796,2018-11-11,766,0.35,2024-12-13
656,CA-2018-155852,2018-03-03,39,0.2,2024-12-13
657,CA-2018-155887,2018-05-12,445,0.3,2024-12-13
658,CA-2018-156006,2018-04-30,754,0,2024-12-13
659,CA-2018-156160,2018-09-22,53,0.08,2024-12-13
660,CA-2018-156244,2018-08-12,207,0.2,2024-12-13
661,CA-2018-156314,2018-12-24,654,0.2,2024-12-13
662,CA-2018-156342,2018-06-17,362,0.2,2024-12-13
663,CA-2018-156349,2018-05-26,520,0.18,2024-12-13
664,CA-2018-156433,2018-09-20,278,0,2024-12-13
665,CA-2018-156545,2018-02-27,410,0.2,2024-12-13
666,CA-2018-156587,2018-03-07,5,0.07,2024-12-13
667,CA-2018-156594,2018-12-20,493,0.1,2024-12-13
668,CA-2018-156601,2018-09-19,280,0,2024-12-13
669,CA-2018-156790,2018-08-08,779,0.2,2024-12-13
670,CA-2018-156993,2018-06-28,662,0,2024-12-13
671,CA-2018-157147,2018-01-13,71,0.05,2024-12-13
672,CA-2018-157546,2018-07-20,634,0.1,2024-12-13
673,CA-2018-157609,2018-03-16,442,0.2,2024-12-13
674,CA-2018-157623,2018-03-14,216,0,2024-12-13
675,CA-2018-157644,2018-12-31,28,0,2024-12-13
676,CA-2018-157721,2018-09-02,396,0,2024-12-13
677,CA-2018-157784,2018-07-05,493,0,2024-12-13
678,CA-2018-157882,2018-10-03,47,0.2,2024-12-13
679,CA-2018-157924,2018-10-11,318,0.1,2024-12-13
680,CA-2018-158029,2018-05-26,321,0.2,2024-12-13
681,CA-2018-158064,2018-04-21,2,0.2,2024-12-13
682,CA-2018-158225,2018-09-22,684,0,2024-12-13
683,CA-2018-158274,2018-11-19,650,0,2024-12-13
684,CA-2018-158281,2018-09-02,24,0.4,2024-12-13
685,CA-2018-158337,2018-03-11,414,0,2024-12-13
686,CA-2018-158372,2018-11-10,636,0.03,2024-12-13
687,CA-2018-158442,2018-03-17,64,0.2,2024-12-13
688,CA-2018-158470,2018-04-19,22,0,2024-12-13
689,CA-2018-158540,2018-11-24,779,0,2024-12-13
690,CA-2018-158771,2018-05-09,667,0,2024-12-13
691,CA-2018-159121,2018-07-26,397,0,2024-12-13
692,CA-2018-159184,2018-09-14,347,0,2024-12-13
693,CA-2018-159310,2018-11-07,679,0.43,2024-12-13
694,CA-2018-159338,2018-06-25,577,0.2,2024-12-13
695,CA-2018-159478,2018-09-30,514,0,2024-12-13
696,CA-2018-159520,2018-06-06,311,0.2,2024-12-13
697,CA-2018-159625,2018-11-23,700,0.2,2024-12-13
698,CA-2018-159681,2018-12-07,603,0,2024-12-13
699,CA-2018-159709,2018-05-10,36,0.1,2024-12-13
700,CA-2018-159800,2018-11-28,689,0,2024-12-13
701,CA-2018-159814,2018-06-24,468,0.2,2024-12-13
702,CA-2018-159835,2018-11-17,621,0.25,2024-12-13
703,CA-2018-159849,2018-09-19,380,0,2024-12-13
704,CA-2018-160066,2018-11-16,29,0,2024-12-13
705,CA-2018-160094,2018-04-30,396,0,2024-12-13
706,CA-2018-160157,2018-12-20,512,0.2,2024-12-13
707,CA-2018-160262,2018-06-09,763,0,2024-12-13
708,CA-2018-160276,2018-04-02,35,0,2024-12-13
709,CA-2018-160738,2018-05-05,429,0.2,2024-12-13
710,CA-2018-160766,2018-09-14,225,0.06,2024-12-13
711,CA-2018-160773,2018-07-01,479,0.45,2024-12-13
712,CA-2018-161032,2018-11-18,518,0,2024-12-13
713,CA-2018-161249,2018-08-09,634,0.45,2024-12-13
714,CA-2018-161508,2018-07-12,613,0.22,2024-12-13
715,CA-2018-161634,2018-11-14,131,0,2024-12-13
716,CA-2018-162089,2018-03-30,533,0.23,2024-12-13
717,CA-2018-162278,2018-10-26,34,0.1,2024-12-13
718,CA-2018-162362,2018-11-14,387,0,2024-12-13
719,CA-2018-162684,2018-08-01,58,0.2,2024-12-13
720,CA-2018-162775,2018-01-13,177,0,2024-12-13
721,CA-2018-162866,2018-12-27,165,0.4,2024-12-13
722,CA-2018-162992,2018-12-19,100,0.1,2024-12-13
723,CA-2018-163013,2018-11-28,82,0,2024-12-13
724,CA-2018-163034,2018-11-24,213,0.2,2024-12-13
725,CA-2018-163223,2018-03-21,433,0,2024-12-13
726,CA-2018-163293,2018-09-08,420,0,2024-12-13
727,CA-2018-163412,2018-12-20,703,0.1,2024-12-13
728,CA-2018-163419,2018-11-11,775,0.2,2024-12-13
729,CA-2018-163447,2018-12-27,734,0.1,2024-12-13
730,CA-2018-163468,2018-11-18,381,0.48,2024-12-13
731,CA-2018-163552,2018-07-11,448,0,2024-12-13
732,CA-2018-163559,2018-09-23,719,0.2,2024-12-13
733,CA-2018-163650,2018-09-23,771,0,2024-12-13
734,CA-2018-163748,2018-10-14,324,0.5,2024-12-13
735,CA-2018-163867,2018-06-03,639,0.33,2024-12-13
736,CA-2018-164182,2018-07-14,719,0.3,2024-12-13
737,CA-2018-164210,2018-11-18,615,0.35,2024-12-13
738,CA-2018-164224,2018-05-18,770,0.2,2024-12-13
739,CA-2018-164259,2018-12-28,710,0.2,2024-12-13
740,CA-2018-164315,2018-04-02,632,0,2024-12-13
741,CA-2018-164385,2018-09-26,553,0.2,2024-12-13
742,CA-2018-164469,2018-06-25,303,0.2,2024-12-13
743,CA-2018-164721,2018-11-25,479,0,2024-12-13
744,CA-2018-164742,2018-10-13,520,0,2024-12-13
745,CA-2018-164749,2018-03-23,88,0.2,2024-12-13
746,CA-2018-164861,2018-12-03,492,0,2024-12-13
747,CA-2018-164903,2018-02-20,713,0,2024-12-13
748,CA-2018-164910,2018-11-12,226,0.2,2024-12-13
749,CA-2018-164973,2018-11-04,569,0.02,2024-12-13
750,CA-2018-165309,2018-11-11,423,0.37,2024-12-13
751,CA-2018-165379,2018-07-09,93,0.2,2024-12-13
752,CA-2018-165393,2018-12-27,556,0.8,2024-12-13
753,CA-2018-165428,2018-09-01,384,0.5,2024-12-13
754,CA-2018-165477,2018-12-29,638,0.2,2024-12-13
755,CA-2018-165540,2018-02-21,754,0.8,2024-12-13
756,CA-2018-165568,2018-02-15,81,0.2,2024-12-13
757,CA-2018-165764,2018-11-03,693,0.38,2024-12-13
758,CA-2018-165806,2018-04-07,781,0,2024-12-13
759,CA-2018-165974,2018-06-29,218,0.2,2024-12-13
760,CA-2018-166051,2018-05-31,379,0,2024-12-13
761,CA-2018-166086,2018-05-07,183,0.07,2024-12-13
762,CA-2018-166191,2018-12-05,215,0.2,2024-12-13
763,CA-2018-166457,2018-05-05,589,0,2024-12-13
764,CA-2018-166471,2018-08-09,503,0.2,2024-12-13
765,CA-2018-166555,2018-07-11,376,0,2024-12-13
766,CA-2018-166590,2018-10-29,558,0,2024-12-13
767,CA-2018-166716,2018-08-20,170,0.3,2024-12-13
768,CA-2018-166730,2018-12-30,202,0.2,2024-12-13
769,CA-2018-166744,2018-09-20,228,0,2024-12-13
770,CA-2018-166863,2018-06-20,668,0.33,2024-12-13
771,CA-2018-166884,2018-03-11,148,0.2,2024-12-13
772,CA-2018-166891,2018-10-04,131,0.1,2024-12-13
773,CA-2018-166954,2018-04-25,111,0.07,2024-12-13
774,CA-2018-166961,2018-12-27,142,0.05,2024-12-13
775,CA-2018-166989,2018-11-14,650,0.05,2024-12-13
776,CA-2018-167164,2018-05-13,19,0,2024-12-13
777,CA-2018-167199,2018-01-06,498,0,2024-12-13
778,CA-2018-167360,2018-11-24,623,0,2024-12-13
779,CA-2018-167486,2018-11-27,397,0,2024-12-13
780,CA-2018-167724,2018-04-13,83,0,2024-12-13
781,CA-2018-167850,2018-08-09,24,0.2,2024-12-13
782,CA-2018-167927,2018-01-20,789,0.01,2024-12-13
783,CA-2018-167997,2018-01-26,121,0,2024-12-13
784,CA-2018-168130,2018-09-19,105,0.1,2024-12-13
785,CA-2018-168158,2018-07-19,273,0.2,2024-12-13
786,CA-2018-168305,2018-11-01,599,0,2024-12-13
787,CA-2018-168312,2018-03-01,314,0.25,2024-12-13
788,CA-2018-168368,2018-02-11,294,0,2024-12-13
789,CA-2018-168473,2018-12-26,739,0,2024-12-13
790,CA-2018-168494,2018-12-12,574,0.18,2024-12-13
791,CA-2018-168592,2018-09-08,235,0,2024-12-13
792,CA-2018-168823,2018-09-21,483,0.2,2024-12-13
793,CA-2018-168984,2018-11-26,578,0.2,2024-12-13
794,CA-2018-169019,2018-07-26,460,0.67,2024-12-13
795,CA-2018-169033,2018-03-30,439,0,2024-12-13
796,CA-2018-169061,2018-03-05,8,0.04,2024-12-13
797,CA-2018-169257,2018-06-06,722,0.45,2024-12-13
798,CA-2018-169446,2018-12-19,690,0.2,2024-12-13
799,CA-2018-169460,2018-04-19,563,0,2024-12-13
800,CA-2018-169642,2018-07-27,65,0,2024-12-13
801,CA-2018-169649,2018-12-09,763,0.5,2024-12-13
802,CA-2018-169684,2018-10-20,286,0.3,2024-12-13
803,CA-2018-169726,2018-08-09,372,0.2,2024-12-13
804,CA-2018-169775,2018-08-29,620,0.45,2024-12-13
805,CA-2018-169803,2018-04-06,672,0,2024-12-13
806,CA-2018-169852,2018-10-21,687,0.2,2024-12-13
807,CA-2019-100146,2019-05-14,128,0.14,2024-12-13
808,CA-2019-100216,2019-04-13,326,0.2,2024-12-13
809,CA-2019-100251,2019-05-17,241,0,2024-12-13
810,CA-2019-100454,2019-11-20,93,0.07,2024-12-13
811,CA-2019-100545,2019-11-22,339,0.7,2024-12-13
812,CA-2019-100573,2019-09-25,42,0,2024-12-13
813,CA-2019-100657,2019-11-02,725,0.1,2024-12-13
814,CA-2019-100685,2019-12-19,703,0,2024-12-13
815,CA-2019-100734,2019-09-15,14,0.45,2024-12-13
816,CA-2019-100769,2019-05-16,753,0.2,2024-12-13
817,CA-2019-100818,2019-05-31,391,0.45,2024-12-13
818,CA-2019-100888,2019-04-06,512,0.2,2024-12-13
819,CA-2019-101000,2019-04-09,336,0,2024-12-13
820,CA-2019-101007,2019-02-09,542,0.2,2024-12-13
821,CA-2019-101091,2019-12-05,725,0.45,2024-12-13
822,CA-2019-101126,2019-02-10,554,0.2,2024-12-13
823,CA-2019-101154,2019-09-18,159,0,2024-12-13
824,CA-2019-101707,2019-08-27,590,0,2024-12-13
825,CA-2019-101868,2019-06-09,517,0.53,2024-12-13
826,CA-2019-101889,2019-12-27,192,0.3,2024-12-13
827,CA-2019-101910,2019-11-27,139,0.2,2024-12-13
828,CA-2019-101924,2019-09-04,418,0.7,2024-12-13
829,CA-2019-102016,2019-09-12,754,0,2024-12-13
830,CA-2019-102036,2019-09-21,175,0,2024-12-13
831,CA-2019-102260,2019-09-22,695,0.3,2024-12-13
832,CA-2019-102281,2019-10-12,533,0.08,2024-12-13
833,CA-2019-102316,2019-03-01,206,0.2,2024-12-13
834,CA-2019-102491,2019-08-24,446,0,2024-12-13
835,CA-2019-102582,2019-09-15,578,0,2024-12-13
836,CA-2019-102722,2019-04-18,447,0,2024-12-13
837,CA-2019-102778,2019-11-21,370,0.2,2024-12-13
838,CA-2019-102806,2019-05-21,323,0.7,2024-12-13
839,CA-2019-102848,2019-11-07,415,0.2,2024-12-13
840,CA-2019-102855,2019-04-05,362,0,2024-12-13
841,CA-2019-102876,2019-09-07,471,0.6,2024-12-13
842,CA-2019-103072,2019-09-27,334,0,2024-12-13
843,CA-2019-103093,2019-02-03,290,0,2024-12-13
844,CA-2019-103135,2019-07-24,716,0,2024-12-13
845,CA-2019-103177,2019-05-30,275,0,2024-12-13
846,CA-2019-103205,2019-12-08,375,0.2,2024-12-13
847,CA-2019-103716,2019-04-30,418,0.1,2024-12-13
848,CA-2019-103723,2019-12-01,111,0,2024-12-13
849,CA-2019-103772,2019-06-28,533,0,2024-12-13
850,CA-2019-103793,2019-03-26,117,0.2,2024-12-13
851,CA-2019-103835,2019-09-24,675,0,2024-12-13
852,CA-2019-103870,2019-12-27,710,0.2,2024-12-13
853,CA-2019-103933,2019-09-25,236,0,2024-12-13
854,CA-2019-103954,2019-08-09,332,0,2024-12-13
855,CA-2019-103961,2019-11-05,565,0.2,2024-12-13
856,CA-2019-104038,2019-02-06,467,0,2024-12-13
857,CA-2019-104052,2019-03-01,759,0.2,2024-12-13
858,CA-2019-104059,2019-06-13,281,0.2,2024-12-13
859,CA-2019-104115,2019-06-12,371,0.2,2024-12-13
860,CA-2019-104129,2019-02-27,279,0.15,2024-12-13
861,CA-2019-104241,2019-01-04,23,0,2024-12-13
862,CA-2019-104297,2019-05-29,129,0.2,2024-12-13
863,CA-2019-104346,2019-12-11,339,0.29,2024-12-13
864,CA-2019-104486,2019-05-01,603,0.07,2024-12-13
865,CA-2019-104493,2019-10-02,247,0.2,2024-12-13
866,CA-2019-104514,2019-01-02,128,0,2024-12-13
867,CA-2019-104626,2019-09-01,237,0,2024-12-13
868,CA-2019-104871,2019-03-30,237,0.3,2024-12-13
869,CA-2019-104941,2019-06-13,206,0,2024-12-13
870,CA-2019-104948,2019-11-13,431,0.12,2024-12-13
871,CA-2019-105102,2019-09-15,92,0.13,2024-12-13
872,CA-2019-105158,2019-09-05,710,0,2024-12-13
873,CA-2019-105221,2019-11-01,781,0.2,2024-12-13
874,CA-2019-105312,2019-11-06,543,0.45,2024-12-13
875,CA-2019-105347,2019-11-24,231,0,2024-12-13
876,CA-2019-105361,2019-03-29,157,0,2024-12-13
877,CA-2019-105508,2019-09-24,359,0,2024-12-13
878,CA-2019-105571,2019-11-07,167,0.7,2024-12-13
879,CA-2019-105599,2019-09-07,487,0.2,2024-12-13
880,CA-2019-105613,2019-10-18,442,0.5,2024-12-13
881,CA-2019-105627,2019-03-08,212,0,2024-12-13
882,CA-2019-105634,2019-11-08,317,0,2024-12-13
883,CA-2019-105690,2019-11-21,121,0.24,2024-12-13
884,CA-2019-105725,2019-02-18,313,0.1,2024-12-13
885,CA-2019-105844,2019-10-25,362,0,2024-12-13
886,CA-2019-105970,2019-03-02,582,0,2024-12-13
887,CA-2019-106187,2019-06-23,640,0,2024-12-13
888,CA-2019-106208,2019-12-10,413,0.8,2024-12-13
889,CA-2019-106215,2019-04-16,95,0.2,2024-12-13
890,CA-2019-106257,2019-04-13,253,0.2,2024-12-13
891,CA-2019-106320,2019-09-25,250,0,2024-12-13
892,CA-2019-106362,2019-12-11,452,0.7,2024-12-13
893,CA-2019-106565,2019-03-20,119,0,2024-12-13
894,CA-2019-106978,2019-09-28,792,0.37,2024-12-13
895,CA-2019-107020,2019-07-10,546,0.2,2024-12-13
896,CA-2019-107083,2019-11-21,66,0.65,2024-12-13
897,CA-2019-107468,2019-12-18,518,0.2,2024-12-13
898,CA-2019-107678,2019-04-21,382,0,2024-12-13
899,CA-2019-107685,2019-11-30,395,0,2024-12-13
900,CA-2019-107741,2019-03-08,282,0.2,2024-12-13
901,CA-2019-107902,2019-08-28,703,0,2024-12-13
902,CA-2019-107937,2019-05-03,344,0,2024-12-13
903,CA-2019-108119,2019-11-01,538,0,2024-12-13
904,CA-2019-108259,2019-11-08,577,0.33,2024-12-13
905,CA-2019-108532,2019-08-29,129,0,2024-12-13
906,CA-2019-108588,2019-01-05,87,0.07,2024-12-13
907,CA-2019-108665,2019-07-06,436,0,2024-12-13
908,CA-2019-108672,2019-09-10,280,0,2024-12-13
909,CA-2019-109001,2019-03-05,440,0.43,2024-12-13
910,CA-2019-109113,2019-12-19,266,0.2,2024-12-13
911,CA-2019-109169,2019-04-20,581,0,2024-12-13
912,CA-2019-109190,2019-10-23,138,0.4,2024-12-13
913,CA-2019-109197,2019-12-31,398,0.2,2024-12-13
914,CA-2019-109337,2019-11-21,221,0,2024-12-13
915,CA-2019-109386,2019-11-08,646,0,2024-12-13
916,CA-2019-109470,2019-12-31,420,0,2024-12-13
